start_time,median_flux
1351.16725704, 86.76858521
1351.06309042, 86.67648315
1351.29225698, 86.93717957
1351.27142366, 86.91651154
1351.43809025, 87.29647827
1351.08392375, 86.67021179
1350.93809048, 86.46246338
1350.89642383, 86.41519928
1352.33392318, 91.59579468
1351.62559017, 87.86851501
1351.52142355, 87.54006958
1351.79225676, 88.48668671
1352.45892312, 92.71084595
1352.16725658, 91.91374207
1352.31308985, 91.42436981
1351.66725681, 87.96839905
1351.89642338, 88.88105774
1352.27142320, 91.05905151
1351.93809002, 89.07729340
1352.43808979, 92.51294708
1352.12558994, 90.09266663
1351.75059011, 88.32662201
1351.81309008, 88.49732208
1352.10475661, 89.95874023
1351.83392340, 88.60097504
1352.47975644, 92.94279480
1352.04225664, 89.61096191
1352.22975656, 90.83605957
1352.41725647, 92.30110168
1351.64642349, 87.92695618
1351.70892346, 88.13953400
1352.25058988, 90.94788361
1351.56309019, 87.63851929
1351.77142343, 88.34220123
1351.58392352, 87.72383118
1352.06308997, 89.74781036
1352.00058999, 89.39859009
1352.08392329, 89.81907654
1351.68809014, 88.06784058
1351.85475673, 88.74562073
1352.35475650, 91.71046448
1352.02142332, 89.55458069
1352.14642326, 90.24777985
1351.72975678, 88.19926453
1351.91725670, 88.99176025
1352.18808991, 90.52278137
1352.39642315, 92.07623291
1351.87559005, 88.75848389
1352.20892323, 90.63972473
1351.54225687, 87.57201385
1351.60475684, 87.74389648
1352.37558982, 91.90587616
1352.50058977, 93.14296722
1351.95892335, 89.23539734
1352.29225653, 91.25930786
1351.97975667, 89.30686951
1347.25059196, 107.20320892
1347.02142538, 108.75912476
1347.35475859, 103.86930847
1346.81309212, 111.92603302
1346.64642552, 113.55288696
1346.56309222, 112.43840027
1347.00059205, 109.07740784
1346.54225889, 111.69155884
1347.04225871, 108.49522400
1346.77142547, 111.62702942
1346.60475887, 113.51130676
1347.06309203, 108.35004425
1347.14642533, 108.90687561
1346.85475877, 111.99810791
1346.83392545, 112.00057220
1346.52142556, 110.91685486
1346.75059215, 111.72180939
1347.39642524, 102.89093018
1346.89642543, 111.42115784
1347.27142529, 106.42643738
1346.62559219, 113.67956543
1347.45892522, 103.14064026
1346.97975873, 109.52668762
1347.18809199, 108.85600281
1347.16725866, 110.62136078
1346.95892540, 110.04840088
1346.87559210, 111.77653503
1347.22975864, 107.97486115
1346.70892550, 112.35125732
1346.68809217, 112.90114594
1347.41725857, 102.87431335
1347.43809189, 102.94300842
1347.50059187, 103.79702759
1347.37559192, 103.19747162
1347.31309194, 104.70001984
1347.33392527, 104.02905273
1347.10475868, 108.54788208
1347.20892531, 108.54531860
1346.91725875, 111.02838898
1346.93809208, 110.55456543
1347.47975854, 103.40371704
1346.79225880, 111.77695465
1347.29225861, 105.53533173
1347.08392536, 108.36438751
1346.58392554, 113.09487915
1346.66725884, 113.29162598
1347.12559201, 108.75904083
1346.72975882, 111.92288971
1338.06309563, 83.68637085
1337.52142913, 83.63018799
1338.10476228, 83.69091797
1337.77142906, 83.67565918
1337.81309571, 83.69532776
1338.12559561, 83.69606018
1337.60476244, 83.64201355
1337.58392912, 83.67529297
1337.83392904, 85.43371582
1337.64642910, 83.64909363
1337.75059573, 83.66558838
1338.43809551, 83.70511627
1338.22976225, 83.65737152
1338.02142898, 83.68264008
1337.95892900, 83.63761139
1337.93809567, 83.69468689
1337.54226246, 83.63078308
1337.91726234, 83.66252899
1338.50059549, 83.70236969
1337.85476236, 83.66027069
1338.08392896, 83.68970490
1337.72976240, 83.59437561
1338.29226223, 83.72923279
1338.27142890, 83.71227264
1337.56309579, 83.64616394
1338.04226230, 83.67816162
1337.68809575, 83.61639404
1338.16726226, 83.71455383
1338.14642894, 83.71118927
1338.45892884, 83.69183350
1338.25059557, 83.73818970
1338.47976217, 83.71958160
1338.18809559, 83.74164581
1338.35476221, 83.73677826
1338.00059565, 83.66737366
1338.39642886, 83.72927856
1337.89642902, 83.67683411
1337.79226238, 83.69801331
1338.20892892, 83.71575165
1337.87559569, 83.66850281
1337.70892908, 83.60961151
1338.33392888, 83.76403809
1337.62559577, 83.67287445
1338.37559553, 83.73761749
1337.66726242, 83.65007019
1338.41726219, 83.72063446
1338.31309555, 83.72260284
1337.97976232, 83.63938904
1349.08392458, 100.98184204
1348.66725807, 103.63349915
1348.83392468, 103.87950897
1349.43809110, 96.41585541
1349.04225793, 101.52479553
1349.18809120, 100.34107208
1349.35475780, 97.31551361
1349.10475790, 100.83889771
1348.70892473, 103.50581360
1349.27142450, 99.37779236
1349.47975776, 96.49034119
1349.12559123, 100.72299957
1348.97975795, 102.59659576
1348.75059138, 103.49162292
1348.93809130, 103.16428375
1348.79225803, 103.68769073
1348.85475800, 103.92720032
1349.02142460, 101.86399841
1349.06309125, 101.28952026
1349.50059108, 96.53721619
1349.16725788, 100.98335266
1348.95892463, 102.82646179
1348.54225812, 101.78134155
1348.89642465, 103.71075439
1349.14642455, 100.75473785
1349.39642445, 96.70774841
1349.00059128, 102.19680786
